4.86 1155 2.88892e+08 5e+08 2.45969
4.87 1124 2.88496e+08 5e+08 2.4608
4.88 1094 2.881e+08 5e+08 2.46192
4.89 1065 2.87706e+08 5e+08 2.46303
4.9 1036 2.87311e+08 5e+08 2.46414
4.91 1008 2.86917e+08 5e+08 2.46525
4.92 981 2.86524e+08 5e+08 2.46636
4.93 955 2.86132e+08 5e+08 2.46747
4.94 929 2.85739e+08 5e+08 2.46858
4.95 904 2.85348e+08 5e+08 2.46969
4.96 880 2.84957e+08 5e+08 2.4708
4.97 856 2.84566e+08 5e+08 2.47191
4.98 833 2.84176e+08 5e+08 2.47302
4.99 811 2.83787e+08 5e+08 2.47413
5 789 2.83398e+08 5e+08 2.47524
5.01 768 2.8301e+08 5e+08 2.47635
5.02 747 2.82622e+08 5e+08 2.47745
5.03 727 2.82234e+08 5e+08 2.47856
5.04 707 2.81848e+08 5e+08 2.47967
5.05 688 2.81461e+08 5e+08 2.48077
5.06 669 2.81076e+08 5e+08 2.48188
5.07 651 2.8069e+08 5e+08 2.48299
5.08 633 2.80306e+08 5e+08 2.48409
5.09 616 2.79922e+08 5e+08 2.4852
5.1 599 2.79538e+08 5e+08 2.4863
5.11 583 2.79155e+08 5e+08 2.48741
5.12 567 2.78772e+08 5e+08 2.48851
5.13 552 2.7839e+08 5e+08 2.48961
5.14 537 2.78009e+08 5e+08 2.49072
5.15 522 2.77628e+08 5e+08 2.49182
5.16 508 2.77247e+08 5e+08 2.49292
5.17 494 2.76867e+08 5e+08 2.49402
5.18 480 2.76488e+08 5e+08 2.49512
5.19 467 2.76109e+08 5e+08 2.49622
5.2 454 2.75731e+08 5e+08 2.49733
5.21 442 2.75353e+08 5e+08 2.49843
5.22 430 2.74975e+08 5e+08 2.49953
5.23 418 2.74599e+08 5e+08 2.50063
5.24 406 2.74222e+08 5e+08 2.50172
5.25 395 2.73846e+08 5e+08 2.50282
5.26 384 2.73471e+08 5e+08 2.50392
